node_num_list,all_real_labels_list,all_eval_label_list
61,"[48.23197937011719, 46.056209564208984, 48.38222885131836, 45.91364669799805, 45.62979507446289, 43.9133186340332, 45.62979507446289, 41.790306091308594, 45.50238800048828, 43.56399154663086, 45.3885383605957, 43.47832489013672, 43.77268600463867, 41.968135833740234, 45.3885383605957, 43.77268600463867, 45.3885383605957, 45.817996978759766, 43.48077392578125, 43.48077392578125, 45.3885383605957, 43.48077392578125, 43.47832489013672, 43.48077392578125, 45.3885383605957, 43.47832489013672, 45.817996978759766, 41.790306091308594, 45.3885383605957, 43.61118698120117, 43.47832489013672]","[217.66415405273438, 195.46461486816406, 175.7559814453125, 172.02273559570312, 171.9205780029297, 169.1070556640625, 171.9205780029297, 145.4890594482422, 176.54995727539062, 168.86456298828125, 189.98724365234375, 172.88998413085938, 165.49929809570312, 158.62974548339844, 189.98724365234375, 167.21046447753906, 189.98724365234375, 177.02674865722656, 149.77879333496094, 149.77879333496094, 189.98724365234375, 149.77879333496094, 172.88998413085938, 149.77879333496094, 189.98724365234375, 172.88998413085938, 177.02674865722656, 142.91348266601562, 189.98724365234375, 167.06407165527344, 172.88998413085938]"
62,"[51.65239715576172, 48.28956604003906, 46.41069793701172, 47.06674575805664, 47.06674575805664, 47.25541687011719, 49.65742111206055, 45.73579788208008, 45.40387725830078, 48.707611083984375, 44.93400955200195, 48.707611083984375, 44.902015686035156, 48.707611083984375, 45.73579788208008, 45.73579788208008, 47.21943283081055, 48.707611083984375, 44.26633071899414, 44.902015686035156, 44.902015686035156, 48.707611083984375, 44.26633071899414, 44.93400955200195, 48.707611083984375, 48.707611083984375, 45.73579788208008, 43.370567321777344, 48.707611083984375, 44.902015686035156, 48.707611083984375]","[225.921630859375, 195.26577758789062, 173.59698486328125, 168.4335174560547, 176.36196899414062, 176.16966247558594, 172.88510131835938, 187.69471740722656, 157.01654052734375, 190.5831298828125, 155.9145965576172, 190.5831298828125, 144.04470825195312, 190.5831298828125, 185.3060302734375, 185.3060302734375, 175.00657653808594, 190.5831298828125, 158.7567138671875, 153.663818359375, 144.04470825195312, 190.5831298828125, 158.7567138671875, 155.9145965576172, 190.5831298828125, 190.5831298828125, 185.3060302734375, 142.68836975097656, 190.5831298828125, 153.663818359375, 190.58314514160156]"
63,"[51.23826599121094, 50.34934997558594, 46.84514236450195, 47.5261116027832, 50.404850006103516, 45.488121032714844, 44.898616790771484, 45.46820831298828, 48.2464599609375, 50.626708984375, 48.2464599609375, 47.67200469970703, 45.068904876708984, 47.67200469970703, 48.15193557739258, 48.2464599609375, 47.67200469970703, 42.79023742675781, 47.67200469970703, 45.068904876708984, 48.2464599609375, 48.46364974975586, 48.2464599609375, 48.2464599609375, 48.2464599609375, 43.228759765625, 43.228759765625, 45.068904876708984, 48.2464599609375, 43.5330924987793, 47.67200469970703, 48.2464599609375]","[228.17637634277344, 185.9178466796875, 172.3532257080078, 175.79238891601562, 177.30276489257812, 174.96157836914062, 166.58810424804688, 165.88656616210938, 191.60565185546875, 178.51226806640625, 191.60565185546875, 159.06060791015625, 169.2835235595703, 159.06060791015625, 168.34877014160156, 189.06683349609375, 159.06060791015625, 146.16921997070312, 159.06060791015625, 169.2835235595703, 189.06683349609375, 171.2628936767578, 189.06683349609375, 189.06683349609375, 189.06683349609375, 147.85430908203125, 147.85430908203125, 169.2835235595703, 189.06683349609375, 157.62359619140625, 159.06060791015625, 189.06683349609375]"
64,"[48.400230407714844, 52.471126556396484, 49.51102828979492, 45.21818923950195, 47.236080169677734, 48.52876281738281, 46.3221321105957, 46.50994873046875, 44.193763732910156, 48.96451950073242, 45.560394287109375, 49.74840545654297, 44.70329666137695, 44.165130615234375, 46.87449264526367, 49.74840545654297, 44.29344177246094, 49.74840545654297, 46.87449264526367, 46.21063995361328, 46.87449264526367, 45.560394287109375, 49.26763916015625, 45.560394287109375, 46.87449264526367, 49.74840545654297, 44.70329666137695, 45.560394287109375, 44.70329666137695, 44.165130615234375, 41.998291015625, 45.560394287109375, 45.560394287109375]","[226.06666564941406, 193.27867126464844, 182.1115264892578, 168.53073120117188, 174.5491180419922, 174.92767333984375, 169.60769653320312, 157.5752716064453, 161.31825256347656, 181.09817504882812, 198.657470703125, 177.05889892578125, 161.62826538085938, 161.7330322265625, 160.6117706298828, 174.9934844970703, 144.64599609375, 174.9934844970703, 160.6117706298828, 153.92770385742188, 160.6117706298828, 198.657470703125, 183.5860137939453, 198.657470703125, 160.6117706298828, 174.9934844970703, 161.62826538085938, 198.657470703125, 161.62826538085938, 161.7330322265625, 141.67759704589844, 198.65745544433594, 198.65745544433594]"
65,"[61.08049392700195, 58.9341926574707, 55.47416305541992, 55.76142120361328, 55.74226379394531, 57.30377960205078, 57.07063674926758, 54.15216827392578, 56.84919357299805, 57.863590240478516, 57.6650390625, 51.892826080322266, 54.90078353881836, 56.210628509521484, 54.718448638916016, 53.05002975463867, 57.863590240478516, 57.863590240478516, 57.863590240478516, 54.90078353881836, 55.62409591674805, 53.05002975463867, 57.863590240478516, 56.57009506225586, 57.863590240478516, 53.05002975463867, 57.863590240478516, 53.46323776245117, 57.863590240478516, 57.863590240478516, 57.863590240478516, 57.863590240478516, 53.46407699584961, 57.863590240478516]","[238.25137329101562, 193.6099853515625, 172.31301879882812, 169.21775817871094, 194.7828826904297, 187.0399627685547, 189.42263793945312, 162.97854614257812, 185.8418731689453, 194.42762756347656, 172.3142547607422, 147.66139221191406, 167.29498291015625, 178.89456176757812, 155.4549560546875, 143.6837158203125, 191.89187622070312, 191.89187622070312, 191.89187622070312, 167.29498291015625, 167.82655334472656, 143.6837158203125, 191.89187622070312, 204.40322875976562, 191.89187622070312, 143.6837158203125, 191.89187622070312, 152.04629516601562, 191.89187622070312, 191.89187622070312, 191.89187622070312, 191.89187622070312, 160.4362030029297, 191.89187622070312]"
66,"[53.997337341308594, 49.736106872558594, 49.609352111816406, 51.987266540527344, 47.93452835083008, 49.957061767578125, 47.596214294433594, 47.245933532714844, 51.21591567993164, 49.39484405517578, 47.245933532714844, 45.78395080566406, 45.405418395996094, 49.748416900634766, 51.21591567993164, 51.21591567993164, 47.270381927490234, 45.78395080566406, 45.405418395996094, 47.245933532714844, 51.21591567993164, 47.245933532714844, 51.21591567993164, 47.245933532714844, 47.270381927490234, 49.39484405517578, 49.39484405517578, 47.07872772216797, 47.07872772216797, 51.21591567993164, 47.270381927490234, 47.07872772216797, 47.07872772216797]","[234.7237548828125, 196.69187927246094, 179.95111083984375, 182.62966918945312, 162.00753784179688, 184.48907470703125, 161.84742736816406, 165.59031677246094, 196.5663604736328, 185.34658813476562, 163.5594024658203, 150.01678466796875, 152.34071350097656, 195.14332580566406, 196.5663604736328, 196.5663604736328, 159.90106201171875, 150.01678466796875, 152.34071350097656, 163.5594024658203, 196.5663604736328, 163.5594024658203, 196.5663604736328, 163.5594024658203, 159.90106201171875, 183.29440307617188, 183.29440307617188, 166.06578063964844, 166.06578063964844, 196.5663604736328, 159.90106201171875, 166.06578063964844, 166.06578063964844]"
67,"[54.696407318115234, 51.69696044921875, 51.24884033203125, 49.5475959777832, 49.265647888183594, 48.765098571777344, 48.026268005371094, 50.852783203125, 51.957603454589844, 49.30634689331055, 46.32345199584961, 46.32345199584961, 48.90852737426758, 51.71038818359375, 47.11867141723633, 48.49898147583008, 51.86767578125, 48.49898147583008, 51.86767578125, 49.928741455078125, 51.86767578125, 46.32345199584961, 47.282894134521484, 48.90852737426758, 48.49898147583008, 45.86412811279297, 47.11867141723633, 48.49898147583008, 48.49898147583008, 48.90852737426758, 48.6553840637207, 48.90852737426758, 48.90852737426758, 51.86767578125]","[224.33062744140625, 198.3134307861328, 177.84323120117188, 181.99038696289062, 177.32467651367188, 171.31573486328125, 163.50645446777344, 178.23147583007812, 178.9207000732422, 162.0785675048828, 148.2707977294922, 148.2707977294922, 164.3744354248047, 195.58631896972656, 146.62315368652344, 165.9108123779297, 198.48423767089844, 165.9108123779297, 198.48423767089844, 170.36044311523438, 198.48423767089844, 148.2707977294922, 158.77410888671875, 164.3744354248047, 165.9108123779297, 150.6361541748047, 146.62315368652344, 165.9108123779297, 165.9108123779297, 164.3744354248047, 171.3408966064453, 164.3744354248047, 164.3744354248047, 198.48423767089844]"
68,"[65.47493743896484, 66.55115509033203, 62.371116638183594, 63.56296157836914, 62.507545471191406, 60.63059616088867, 59.93003845214844, 62.371971130371094, 62.371971130371094, 61.94607162475586, 60.79533004760742, 63.802101135253906, 60.1365852355957, 61.321434020996094, 63.45846939086914, 63.45846939086914, 63.45846939086914, 64.97200012207031, 62.371971130371094, 59.93003845214844, 62.371971130371094, 61.718017578125, 63.45846939086914, 58.48100280761719, 58.49797821044922, 62.371971130371094, 62.371971130371094, 63.45846939086914, 59.93003845214844, 63.45846939086914, 62.371971130371094, 60.1365852355957, 62.371971130371094, 63.45846939086914, 63.45846939086914, 63.45846939086914, 62.371971130371094]","[239.46205139160156, 213.76597595214844, 175.1166534423828, 174.89816284179688, 170.17605590820312, 158.8025360107422, 151.25180053710938, 198.44740295410156, 201.5496063232422, 178.62110900878906, 174.6312255859375, 165.32501220703125, 173.4232940673828, 176.41705322265625, 177.17481994628906, 174.8240509033203, 174.8240509033203, 196.53958129882812, 192.9532012939453, 149.55984497070312, 192.9532012939453, 158.53269958496094, 174.8240509033203, 146.67019653320312, 140.9856414794922, 192.9532012939453, 192.9532012939453, 174.8240509033203, 149.55984497070312, 174.8240509033203, 192.9532012939453, 171.6664581298828, 192.9532012939453, 174.8240509033203, 174.8240509033203, 174.8240509033203, 192.95321655273438]"
69,"[60.20981216430664, 62.93442153930664, 58.24811935424805, 56.99871826171875, 59.742431640625, 55.70446014404297, 57.34337615966797, 58.27700424194336, 54.89579772949219, 55.755348205566406, 57.10165023803711, 53.629371643066406, 58.142723083496094, 57.34337615966797, 54.609981536865234, 54.56224060058594, 60.206600189208984, 57.10165023803711, 57.10165023803711, 60.206600189208984, 55.32913589477539, 54.609981536865234, 60.206600189208984, 57.504173278808594, 54.609981536865234, 57.10165023803711, 57.10165023803711, 53.28781509399414, 57.10165023803711, 57.10165023803711, 57.10165023803711, 52.49110412597656, 57.10165023803711, 55.32913589477539, 52.49110412597656, 57.504173278808594]","[236.6979522705078, 200.82632446289062, 186.0107421875, 178.50942993164062, 173.632568359375, 165.54605102539062, 178.04820251464844, 191.3443603515625, 158.85379028320312, 159.70120239257812, 200.6851348876953, 149.11590576171875, 188.91712951660156, 176.1317901611328, 160.1778106689453, 154.69078063964844, 187.8473663330078, 198.1536407470703, 198.1536407470703, 187.8473663330078, 172.8612518310547, 160.1778106689453, 187.8473663330078, 158.5979461669922, 160.1778106689453, 198.1536407470703, 198.1536407470703, 154.39805603027344, 198.1536407470703, 198.1536407470703, 198.1536407470703, 143.31674194335938, 198.1536407470703, 169.97415161132812, 143.31674194335938, 158.5979461669922]"
70,"[64.84735870361328, 62.590572357177734, 61.23816680908203, 59.485206604003906, 59.41801452636719, 58.12807846069336, 57.04746627807617, 61.8070068359375, 60.83914566040039, 61.8474235534668, 57.18649673461914, 58.96815872192383, 59.507041931152344, 59.14913558959961, 58.5948486328125, 61.8070068359375, 61.8070068359375, 61.8070068359375, 58.5948486328125, 57.18649673461914, 57.471839904785156, 59.67216873168945, 61.8070068359375, 57.04746627807617, 59.67216873168945, 59.67216873168945, 58.5948486328125, 59.67216873168945, 61.8070068359375, 59.67216873168945, 61.8070068359375, 59.67216873168945, 57.04746627807617, 58.5948486328125, 61.8070068359375, 56.82041549682617, 55.860721588134766]","[239.6327667236328, 203.54307556152344, 179.8943328857422, 179.39544677734375, 175.62765502929688, 177.33966064453125, 156.55520629882812, 200.26409912109375, 175.04177856445312, 195.4813995361328, 159.1071014404297, 172.55682373046875, 162.4546356201172, 173.73765563964844, 174.64669799804688, 197.73361206054688, 197.73361206054688, 197.73361206054688, 172.79537963867188, 159.1071014404297, 154.8858184814453, 167.699462890625, 197.73361206054688, 152.55007934570312, 167.699462890625, 167.699462890625, 172.79537963867188, 167.699462890625, 197.73361206054688, 167.699462890625, 197.73361206054688, 167.699462890625, 152.55007934570312, 172.79537963867188, 197.73361206054688, 139.8330841064453, 153.14743041992188]"
71,"[62.904632568359375, 58.022281646728516, 59.89118194580078, 57.37980651855469, 58.537960052490234, 55.44792175292969, 57.35902786254883, 59.73514175415039, 62.20733642578125, 54.75661849975586, 57.522579193115234, 55.06133270263672, 54.98945236206055, 55.06133270263672, 53.164974212646484, 57.01496124267578, 60.14134216308594, 56.22920608520508, 55.06133270263672, 54.75661849975586, 60.14134216308594, 60.14134216308594, 57.01496124267578, 56.22920608520508, 55.06133270263672, 57.01496124267578, 55.06133270263672, 57.01496124267578, 55.06133270263672, 55.06133270263672, 57.01496124267578, 55.310691833496094, 60.14134216308594, 53.003944396972656, 54.75661849975586, 57.489044189453125, 53.164974212646484]","[231.77044677734375, 207.8853302001953, 195.36949157714844, 181.07357788085938, 169.53379821777344, 160.80703735351562, 172.73080444335938, 176.64724731445312, 202.4114532470703, 160.45533752441406, 182.8748779296875, 170.5020294189453, 163.59425354003906, 170.5020294189453, 149.41477966308594, 178.5862274169922, 206.07496643066406, 144.16258239746094, 170.5020294189453, 158.60531616210938, 206.07496643066406, 206.07496643066406, 176.45579528808594, 144.16258239746094, 170.5020294189453, 176.45579528808594, 170.5020294189453, 176.45579528808594, 170.5020294189453, 170.5020294189453, 176.45579528808594, 158.9430389404297, 206.07496643066406, 156.6466064453125, 158.60531616210938, 169.89920043945312, 149.41477966308594]"
72,"[64.90328216552734, 56.95639419555664, 56.562198638916016, 59.20534896850586, 57.61825942993164, 59.08525085449219, 57.182861328125, 58.39410400390625, 59.343448638916016, 56.45940399169922, 58.200599670410156, 61.84965133666992, 54.02505874633789, 55.21282958984375, 54.02505874633789, 55.09718322753906, 56.6595573425293, 61.84965133666992, 54.393985748291016, 54.393985748291016, 61.84965133666992, 54.29145431518555, 56.95362091064453, 61.84965133666992, 54.02505874633789, 61.84965133666992, 56.984619140625, 61.84965133666992, 55.09718322753906, 55.09782409667969, 54.29145431518555, 52.99783706665039, 61.84965133666992, 56.6595573425293, 54.393985748291016, 61.84965133666992, 54.393985748291016]","[244.202392578125, 199.2688751220703, 181.98184204101562, 180.9261016845703, 165.7080078125, 181.7679901123047, 178.40443420410156, 184.73353576660156, 175.4467315673828, 161.2216339111328, 180.55250549316406, 203.95516967773438, 147.56251525878906, 154.66680908203125, 147.56251525878906, 148.5879669189453, 161.74349975585938, 201.42660522460938, 167.10321044921875, 167.10321044921875, 201.42660522460938, 147.04734802246094, 174.88609313964844, 201.42660522460938, 147.56251525878906, 201.42660522460938, 176.34414672851562, 201.42660522460938, 148.5879669189453, 149.38363647460938, 147.04734802246094, 143.39181518554688, 201.42660522460938, 161.74349975585938, 167.10321044921875, 201.42660522460938, 167.10321044921875]"
73,"[64.92036437988281, 62.021934509277344, 59.13576126098633, 59.57345199584961, 59.7186393737793, 60.4067268371582, 62.04520034790039, 60.557899475097656, 58.98004150390625, 58.58809280395508, 58.98004150390625, 58.98004150390625, 61.88023376464844, 58.304622650146484, 56.67403793334961, 56.381893157958984, 64.63971710205078, 57.11814880371094, 56.67403793334961, 61.88023376464844, 61.88023376464844, 61.88023376464844, 58.98004150390625, 58.98004150390625, 56.67403793334961, 58.98004150390625, 58.98004150390625, 61.88023376464844, 57.11814880371094, 57.675331115722656, 59.91642761230469, 61.88023376464844, 58.98004150390625, 61.88023376464844, 57.11814880371094, 58.98004150390625]","[235.8528594970703, 223.6793975830078, 185.16604614257812, 187.48532104492188, 173.0410919189453, 179.2923583984375, 177.1110382080078, 178.4492950439453, 181.9525604248047, 177.11903381347656, 179.4705047607422, 179.4705047607422, 192.83721923828125, 179.39031982421875, 158.38255310058594, 141.88784790039062, 198.89291381835938, 160.88453674316406, 158.38255310058594, 192.83721923828125, 192.83721923828125, 192.83721923828125, 179.4705047607422, 179.4705047607422, 158.38255310058594, 179.4705047607422, 179.4705047607422, 192.83721923828125, 160.88453674316406, 170.47470092773438, 172.8480987548828, 192.83721923828125, 179.4705047607422, 192.83721923828125, 160.88453674316406, 179.4705047607422]"
